track_id,user_id,title,artist,album,duration_sec,storage_path,file_size_mb,codec,bitrate_kbps,sample_rate,source_quality,tagging_status,tag_confidence_avg,language,release_year,isrc,musicbrainz_recording_id,acoustid,created_at,updated_at,genre_tags,vibe_tags,context_tags,version_tags,quality_tags,language_tags,all_tags,bpm,musical_key,loudness_lufs,energy,danceability,valence,acousticness,instrumentalness,vocal_presence,intro_length_sec,outro_fade,play_count,complete_count,skip_count,like_count,last_played_at,recommendation_notes,needs_review_flag,issue_flags,suggested_review_reason
f9f504f9b73657ba15efd07a2fa53f42667fc95d5aa25ca05ff2201b48587118,c2831538-94b0-4a57-b034-5e873a53c42e,You should be sad,Halsey,Manic,205.5,c2831538-94b0-4a57-b034-5e873a53c42e/f9f504f9b73657ba15efd07a2fa53f42667fc95d5aa25ca05ff2201b48587118.mp3,7.88,mp3,320,44100,high-compressed,ready,0.708,,,,,,2026-07-06T04:54:03.218347+00:00,2026-07-06T06:17:50.086595+00:00,alt-pop(0.75/llm); pop(0.75/llm),dramatic(0.73/llm); sad(0.73/llm),background(0.71/llm); shower(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),,,lang-en(0.70/llm),alt-pop(0.75/llm); pop(0.75/llm); dramatic(0.73/llm); sad(0.73/llm); background(0.71/llm); shower(0.71/llm); playlist-continue-good(0.71/llm); lang-en(0.70/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
bd5673775738546ab56aad350854720239994d45e33942f6f4ce2deecca38e44,c2831538-94b0-4a57-b034-5e873a53c42e,As It Was,Harry Styles,As It Was,167.3,c2831538-94b0-4a57-b034-5e873a53c42e/bd5673775738546ab56aad350854720239994d45e33942f6f4ce2deecca38e44.mp3,6.44,mp3,320,44100,high-compressed,ready,0.723,,,,,,2026-07-06T04:55:18.742006+00:00,2026-07-06T06:17:47.299775+00:00,pop(0.75/llm),playful(0.73/llm); confident(0.73/llm),background(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),original(0.72/llm),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); pop(0.75/llm); playful(0.73/llm); confident(0.73/llm); original(0.72/llm); background(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
58a4468f827ad751417cddd05ee41453f17899deefb2494d4c3e6c085c6dd71b,c2831538-94b0-4a57-b034-5e873a53c42e,Take Me to Church,Hozier,未知专辑,241.6,c2831538-94b0-4a57-b034-5e873a53c42e/58a4468f827ad751417cddd05ee41453f17899deefb2494d4c3e6c085c6dd71b.mp3,9.33,mp3,320,44100,high-compressed,ready,0.708,,,,,,2026-07-06T04:54:43.59059+00:00,2026-07-06T06:18:11.390495+00:00,alt-pop(0.75/llm),dramatic(0.73/llm); dark(0.73/llm),background(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); alt-pop(0.75/llm); dramatic(0.73/llm); dark(0.73/llm); background(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
bee59dfc76b1dbd7195714daa739f6ad208929fc37c051b0da246b37bd2a0b78,c2831538-94b0-4a57-b034-5e873a53c42e,Team,Iggy Azalea,Team,209.5,c2831538-94b0-4a57-b034-5e873a53c42e/bee59dfc76b1dbd7195714daa739f6ad208929fc37c051b0da246b37bd2a0b78.mp3,8.46,mp3,320,44100,high-compressed,ready,0.698,,,,,,2026-07-06T04:54:43.219836+00:00,2026-07-06T06:18:11.692567+00:00,hip-hop(0.75/llm); dance-pop(0.75/llm),confident(0.73/llm); baddie(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-en(0.70/llm),hip-hop(0.75/llm); dance-pop(0.75/llm); confident(0.73/llm); baddie(0.73/llm); party(0.71/llm); gym(0.71/llm); lang-en(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
1f6cd868f9ef683b59dc2aabd3680d083a99e23a6e918610bb07bf726e016f69,c2831538-94b0-4a57-b034-5e873a53c42e,Magnetic,ILLIT,SUPER REAL ME,160.7,c2831538-94b0-4a57-b034-5e873a53c42e/1f6cd868f9ef683b59dc2aabd3680d083a99e23a6e918610bb07bf726e016f69.mp3,6.29,mp3,320,44100,high-compressed,ready,0.653,,,,,,2026-07-06T04:53:37.631983+00:00,2026-07-06T06:17:50.86984+00:00,k-pop(0.65/llm); dance-pop(0.65/llm),baddie(0.63/llm); confident(0.63/llm),playlist-continue-good(0.62/llm); party(0.61/llm); gym(0.61/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),,high-compressed(0.85/heuristic); original(0.70/heuristic); k-pop(0.65/llm); dance-pop(0.65/llm); baddie(0.63/llm); confident(0.63/llm); playlist-continue-good(0.62/llm); party(0.61/llm); gym(0.61/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
4c75b36e77c8a4d36c7934335bea6ccad6985e8609fbbacfbb33c134eb60739c,c2831538-94b0-4a57-b034-5e873a53c42e,Believer,Imagine Dragons,Evolve,204.3,c2831538-94b0-4a57-b034-5e873a53c42e/4c75b36e77c8a4d36c7934335bea6ccad6985e8609fbbacfbb33c134eb60739c.mp3,7.85,mp3,320,44100,high-compressed,ready,0.738,,,,,,2026-07-06T04:55:15.673586+00:00,2026-07-06T06:18:10.019411+00:00,pop(0.80/llm),confident(0.78/llm); dramatic(0.78/llm),gym(0.76/llm); party(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.75/llm),high-compressed(0.85/heuristic); pop(0.80/llm); confident(0.78/llm); dramatic(0.78/llm); gym(0.76/llm); party(0.76/llm); lang-en(0.75/llm); original(0.70/heuristic); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,4,4,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f,c2831538-94b0-4a57-b034-5e873a53c42e,Natural,Imagine Dragons,Origins (Deluxe),189.5,c2831538-94b0-4a57-b034-5e873a53c42e/08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f.mp3,7.33,mp3,320,44100,high-compressed,ready,0.72,,,,,,2026-07-06T04:54:52.766155+00:00,2026-07-06T06:18:01.000967+00:00,pop(0.75/llm); alt-pop(0.75/llm),dramatic(0.73/llm); confident(0.73/llm),background(0.71/llm); focus(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); pop(0.75/llm); alt-pop(0.75/llm); dramatic(0.73/llm); confident(0.73/llm); background(0.71/llm); focus(0.71/llm); playlist-continue-good(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); transition-safe(0.58/llm),,,,3,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
3c3f318b9b9206a30238154292d9517510660c3b8ca4070470e27be8989c553a,c2831538-94b0-4a57-b034-5e873a53c42e,On Top Of The World,Imagine Dragons,Continued Silence,192.3,c2831538-94b0-4a57-b034-5e873a53c42e/3c3f318b9b9206a30238154292d9517510660c3b8ca4070470e27be8989c553a.mp3,7.4,mp3,320,44100,high-compressed,ready,0.716,,,,,,2026-07-06T04:54:52.022522+00:00,2026-07-06T06:18:52.228863+00:00,pop(0.75/llm),confident(0.73/llm),background(0.71/llm); focus(0.71/llm); playlist-continue-good(0.71/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.70/llm),high-compressed(0.85/heuristic); pop(0.75/llm); confident(0.73/llm); background(0.71/llm); focus(0.71/llm); playlist-continue-good(0.71/llm); original(0.70/heuristic); lang-en(0.70/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
4fc2e87818888278471850821d175192f313a141531437c09b431b6a4f0a4c50,c2831538-94b0-4a57-b034-5e873a53c42e,Enemy,Imagine Dragons;JID;英雄联盟,Mercury - Act 1 (Additional Track Version),173.4,c2831538-94b0-4a57-b034-5e873a53c42e/4fc2e87818888278471850821d175192f313a141531437c09b431b6a4f0a4c50.mp3,6.68,mp3,320,44100,high-compressed,ready,0.686,,,,,,2026-07-06T04:55:05.121567+00:00,2026-07-06T06:18:06.965608+00:00,pop(0.70/llm); hip-hop(0.70/llm),dramatic(0.68/llm); confident(0.68/llm),background(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-en(0.65/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); pop(0.70/llm); hip-hop(0.70/llm); dramatic(0.68/llm); confident(0.68/llm); background(0.66/llm); playlist-continue-good(0.66/llm); lang-en(0.65/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
746c5d205da3c2fbe98f7e60e9443c7c35668569f6cb525ed6307ff91a34cf11,c2831538-94b0-4a57-b034-5e873a53c42e,CAKE,ITZY,KILL MY DOUBT,198.9,c2831538-94b0-4a57-b034-5e873a53c42e/746c5d205da3c2fbe98f7e60e9443c7c35668569f6cb525ed6307ff91a34cf11.mp3,7.69,mp3,320,44100,high-compressed,ready,0.732,,,,,,2026-07-06T04:55:51.089759+00:00,2026-07-06T06:17:45.495793+00:00,k-pop(0.85/heuristic); girl-group(0.82/heuristic),girl-crush(0.80/heuristic); baddie(0.72/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/heuristic),k-pop(0.85/heuristic); high-compressed(0.85/heuristic); girl-group(0.82/heuristic); girl-crush(0.80/heuristic); baddie(0.72/heuristic); original(0.70/heuristic); lang-ko(0.65/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,4,4,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
1f68b26967c49b53c0f1e38a0c570510882cee5832840d95fdd13571640fcc7d,c2831538-94b0-4a57-b034-5e873a53c42e,Accendio,IVE,IVE SWITCH,192,c2831538-94b0-4a57-b034-5e873a53c42e/1f68b26967c49b53c0f1e38a0c570510882cee5832840d95fdd13571640fcc7d.mp3,7.46,mp3,320,44100,high-compressed,ready,0.712,,,,,,2026-07-06T04:53:43.272032+00:00,2026-07-06T06:17:42.792033+00:00,k-pop(0.75/llm); girl-group(0.75/llm),baddie(0.73/llm); confident(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.70/llm),high-compressed(0.85/heuristic); k-pop(0.75/llm); girl-group(0.75/llm); baddie(0.73/llm); confident(0.73/llm); party(0.71/llm); gym(0.71/llm); original(0.70/heuristic); lang-ko(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; suspicious_artist_match,BPM not analyzed.
214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735,c2831538-94b0-4a57-b034-5e873a53c42e,Baddie,IVE,I'VE MINE,154.4,c2831538-94b0-4a57-b034-5e873a53c42e/214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735.mp3,5.98,mp3,320,44100,high-compressed,ready,0.732,,,,,,2026-07-06T04:55:53.803726+00:00,2026-07-06T06:17:39.859159+00:00,k-pop(0.85/heuristic); girl-group(0.82/heuristic),girl-crush(0.80/heuristic); baddie(0.72/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/heuristic),k-pop(0.85/heuristic); high-compressed(0.85/heuristic); girl-group(0.82/heuristic); girl-crush(0.80/heuristic); baddie(0.72/heuristic); original(0.70/heuristic); lang-ko(0.65/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,4,4,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; duplicate_suspect; suspicious_artist_match,BPM not analyzed.
f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee,c2831538-94b0-4a57-b034-5e873a53c42e,Baddie,IVE,I'VE MINE,154.4,c2831538-94b0-4a57-b034-5e873a53c42e/f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee.mp3,6.04,mp3,320,44100,high-compressed,ready,0.721,,,,,,2026-07-06T04:53:41.327638+00:00,2026-07-06T06:17:40.052372+00:00,k-pop(0.78/llm); girl-group(0.78/llm),baddie(0.76/llm); confident(0.76/llm),party(0.74/llm); gym(0.74/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,duplicate(0.95/heuristic),lang-ko(0.73/llm),duplicate(0.95/heuristic); k-pop(0.78/llm); girl-group(0.78/llm); baddie(0.76/llm); confident(0.76/llm); party(0.74/llm); gym(0.74/llm); lang-ko(0.73/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; duplicate_suspect; suspicious_artist_match,BPM not analyzed.
22bf688c02b4479697c321f7ef7145cd6f437ad6ce3143a1cd4dc2464dc6bb61,c2831538-94b0-4a57-b034-5e873a53c42e,Either Way,IVE,Either Way,166.9,c2831538-94b0-4a57-b034-5e873a53c42e/22bf688c02b4479697c321f7ef7145cd6f437ad6ce3143a1cd4dc2464dc6bb61.mp3,6.44,mp3,320,44100,high-compressed,ready,0.732,,,,,,2026-07-06T04:55:44.729844+00:00,2026-07-06T06:18:08.463759+00:00,k-pop(0.85/heuristic); girl-group(0.82/heuristic),girl-crush(0.80/heuristic); baddie(0.72/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/heuristic),k-pop(0.85/heuristic); high-compressed(0.85/heuristic); girl-group(0.82/heuristic); girl-crush(0.80/heuristic); baddie(0.72/heuristic); original(0.70/heuristic); lang-ko(0.65/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,4,4,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; suspicious_artist_match,BPM not analyzed.
91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e,c2831538-94b0-4a57-b034-5e873a53c42e,I AM,IVE,I've IVE,183.9,c2831538-94b0-4a57-b034-5e873a53c42e/91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e.mp3,7.15,mp3,320,44100,high-compressed,ready,0.712,,,,,,2026-07-06T04:53:38.8245+00:00,2026-07-06T06:17:41.169711+00:00,k-pop(0.75/llm); girl-group(0.75/llm),confident(0.73/llm); baddie(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),duplicate(0.95/heuristic); high-compressed(0.85/heuristic),lang-ko(0.70/llm),duplicate(0.95/heuristic); high-compressed(0.85/heuristic); k-pop(0.75/llm); girl-group(0.75/llm); confident(0.73/llm); baddie(0.73/llm); party(0.71/llm); gym(0.71/llm); original(0.70/heuristic); lang-ko(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; duplicate_suspect; suspicious_artist_match,BPM not analyzed.
c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5,c2831538-94b0-4a57-b034-5e873a53c42e,I AM,IVE,I've IVE,183.9,c2831538-94b0-4a57-b034-5e873a53c42e/c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5.mp3,7.09,mp3,320,44100,high-compressed,ready,0.732,,,,,,2026-07-06T04:55:38.792592+00:00,2026-07-06T06:17:40.789024+00:00,k-pop(0.85/heuristic); girl-group(0.82/heuristic),girl-crush(0.80/heuristic); baddie(0.72/heuristic),playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/heuristic),k-pop(0.85/heuristic); high-compressed(0.85/heuristic); girl-group(0.82/heuristic); girl-crush(0.80/heuristic); baddie(0.72/heuristic); original(0.70/heuristic); lang-ko(0.65/heuristic); playlist-continue-good(0.62/heuristic); transition-safe(0.58/heuristic),,,,4,4,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; duplicate_suspect; suspicious_artist_match,BPM not analyzed.
8834ab4018bb398955592fcf46add07e508911c5d95abdbf63422871ddbd7b52,c2831538-94b0-4a57-b034-5e873a53c42e,Kitsch,IVE,Kitsch,195.4,c2831538-94b0-4a57-b034-5e873a53c42e/8834ab4018bb398955592fcf46add07e508911c5d95abdbf63422871ddbd7b52.mp3,7.61,mp3,320,44100,high-compressed,ready,0.686,,,,,,2026-07-06T04:53:37.944537+00:00,2026-07-06T06:17:40.59198+00:00,k-pop(0.70/llm); girl-group(0.70/llm),playful(0.68/llm); confident(0.68/llm),party(0.66/llm); playlist-continue-good(0.66/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.65/llm),high-compressed(0.85/heuristic); original(0.70/heuristic); k-pop(0.70/llm); girl-group(0.70/llm); playful(0.68/llm); confident(0.68/llm); party(0.66/llm); playlist-continue-good(0.66/llm); lang-ko(0.65/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing; suspicious_artist_match,BPM not analyzed.
28e6d8ed3a903ee5e28ccd9d9ca69998b4f99125b86b7b218368d6c835a0deef,c2831538-94b0-4a57-b034-5e873a53c42e,like JENNIE,JENNIE,like JENNIE,123.5,c2831538-94b0-4a57-b034-5e873a53c42e/28e6d8ed3a903ee5e28ccd9d9ca69998b4f99125b86b7b218368d6c835a0deef.mp3,4.8,mp3,320,44100,high-compressed,ready,0.712,,,,,,2026-07-06T04:53:58.823411+00:00,2026-07-06T05:41:12.356812+00:00,k-pop(0.75/llm); dance-pop(0.75/llm),baddie(0.73/llm); confident(0.73/llm),party(0.71/llm); gym(0.71/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.70/llm),high-compressed(0.85/heuristic); k-pop(0.75/llm); dance-pop(0.75/llm); baddie(0.73/llm); confident(0.73/llm); party(0.71/llm); gym(0.71/llm); original(0.70/heuristic); lang-ko(0.70/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
ab3b98427d0942d800df4cc6b5c71ab32c67c3b441745c515cd01a1ee067dd2c,c2831538-94b0-4a57-b034-5e873a53c42e,Mantra (Explicit),JENNIE,Mantra,136.6,c2831538-94b0-4a57-b034-5e873a53c42e/ab3b98427d0942d800df4cc6b5c71ab32c67c3b441745c515cd01a1ee067dd2c.mp3,5.33,mp3,320,44100,high-compressed,ready,0.737,,,,,,2026-07-06T04:53:57.494812+00:00,2026-07-06T06:18:05.144272+00:00,k-pop(0.80/llm); dance-pop(0.80/llm),confident(0.78/llm); baddie(0.78/llm),party(0.76/llm); gym(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-ko(0.75/llm),k-pop(0.80/llm); dance-pop(0.80/llm); confident(0.78/llm); baddie(0.78/llm); party(0.76/llm); gym(0.76/llm); lang-ko(0.75/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
18dbac1f27aadb92ee7a57479c1eb4e7201bbfd5cd334f67428eca875d26df92,c2831538-94b0-4a57-b034-5e873a53c42e,SOLO,JENNIE,SOLO,169.6,c2831538-94b0-4a57-b034-5e873a53c42e/18dbac1f27aadb92ee7a57479c1eb4e7201bbfd5cd334f67428eca875d26df92.mp3,6.51,mp3,320,44100,high-compressed,ready,0.717,,,,,,2026-07-06T04:55:28.650982+00:00,2026-07-06T06:17:47.615978+00:00,k-pop-solo(0.85/heuristic); k-pop(0.82/heuristic),girl-crush(0.78/heuristic); baddie(0.75/heuristic); confident(0.70/heuristic); club(0.65/heuristic),playlist-continue-good(0.62/heuristic); gym(0.60/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.70/heuristic),k-pop-solo(0.85/heuristic); high-compressed(0.85/heuristic); k-pop(0.82/heuristic); girl-crush(0.78/heuristic); baddie(0.75/heuristic); confident(0.70/heuristic); lang-ko(0.70/heuristic); original(0.70/heuristic); club(0.65/heuristic); playlist-continue-good(0.62/heuristic); gym(0.60/heuristic); transition-safe(0.58/heuristic),,,,5,5,4,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
103073e0ea3cd0fd081ed1e818be574a073e37b7ce6a6c099f8339df398db526,c2831538-94b0-4a57-b034-5e873a53c42e,You & Me,JENNIE,JENNIE Special Single [You & Me],179.2,c2831538-94b0-4a57-b034-5e873a53c42e/103073e0ea3cd0fd081ed1e818be574a073e37b7ce6a6c099f8339df398db526.mp3,6.88,mp3,320,44100,high-compressed,ready,0.717,,,,,,2026-07-06T04:55:21.632677+00:00,2026-07-06T06:18:09.433347+00:00,k-pop-solo(0.85/heuristic); k-pop(0.82/heuristic),girl-crush(0.78/heuristic); baddie(0.75/heuristic); confident(0.70/heuristic); club(0.65/heuristic),playlist-continue-good(0.62/heuristic); gym(0.60/heuristic); transition-safe(0.58/heuristic),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.70/heuristic),k-pop-solo(0.85/heuristic); high-compressed(0.85/heuristic); k-pop(0.82/heuristic); girl-crush(0.78/heuristic); baddie(0.75/heuristic); confident(0.70/heuristic); lang-ko(0.70/heuristic); original(0.70/heuristic); club(0.65/heuristic); playlist-continue-good(0.62/heuristic); gym(0.60/heuristic); transition-safe(0.58/heuristic),,,,5,5,4,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
5d429221b5510f4fa7c9ed9eb5be2e79753f5e51ea525e8b32990218960fa501,c2831538-94b0-4a57-b034-5e873a53c42e,ZEN (Explicit),JENNIE,Ruby,201.4,c2831538-94b0-4a57-b034-5e873a53c42e/5d429221b5510f4fa7c9ed9eb5be2e79753f5e51ea525e8b32990218960fa501.mp3,7.77,mp3,320,44100,high-compressed,ready,0.744,,,,,,2026-07-06T04:53:54.56577+00:00,2026-07-06T06:17:52.530786+00:00,k-pop(0.80/llm); dance-pop(0.80/llm),baddie(0.78/llm); confident(0.78/llm),party(0.76/llm); gym(0.76/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.75/llm),high-compressed(0.85/heuristic); k-pop(0.80/llm); dance-pop(0.80/llm); baddie(0.78/llm); confident(0.78/llm); party(0.76/llm); gym(0.76/llm); lang-ko(0.75/llm); original(0.70/heuristic); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
a9aa015869302b77e27ba814c128ac7f8e86277be6b4cc2922e2cea771388f96,c2831538-94b0-4a57-b034-5e873a53c42e,ExtraL,JENNIE;Doechii,ExtraL,167.8,c2831538-94b0-4a57-b034-5e873a53c42e/a9aa015869302b77e27ba814c128ac7f8e86277be6b4cc2922e2cea771388f96.mp3,6.53,mp3,320,44100,high-compressed,ready,0.659,,,,,,2026-07-06T04:53:57.856888+00:00,2026-07-06T06:17:51.623051+00:00,k-pop(0.70/llm); hip-hop(0.70/llm),confident(0.68/llm); baddie(0.68/llm),party(0.66/llm); gym(0.66/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-ko(0.65/llm),k-pop(0.70/llm); hip-hop(0.70/llm); confident(0.68/llm); baddie(0.68/llm); party(0.66/llm); gym(0.66/llm); lang-ko(0.65/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
f5d0f0cfab0b8bd175c72951196963d43279e2fb82c9255ddf645bd5cc151efc,c2831538-94b0-4a57-b034-5e873a53c42e,Love Hangover (feat. Dominic Fike)(Explicit),JENNIE;Dominic Fike,Love Hangover (Explicit),180.1,c2831538-94b0-4a57-b034-5e873a53c42e/f5d0f0cfab0b8bd175c72951196963d43279e2fb82c9255ddf645bd5cc151efc.mp3,6.99,mp3,320,44100,high-compressed,ready,0.674,,,,,,2026-07-06T04:53:58.288549+00:00,2026-07-06T06:17:51.736478+00:00,k-pop(0.72/llm); dance-pop(0.72/llm),baddie(0.70/llm); confident(0.70/llm),party(0.68/llm); gym(0.68/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,lang-ko(0.67/llm),k-pop(0.72/llm); dance-pop(0.72/llm); baddie(0.70/llm); confident(0.70/llm); party(0.68/llm); gym(0.68/llm); lang-ko(0.67/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,5,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
b7c1c603e9ee22c8f7fac65648580109edd5d1e30d967b8371fece1b93e14cf1,c2831538-94b0-4a57-b034-5e873a53c42e,Like Crazy,Jimin,FACE,212.2,c2831538-94b0-4a57-b034-5e873a53c42e/b7c1c603e9ee22c8f7fac65648580109edd5d1e30d967b8371fece1b93e14cf1.mp3,8.13,mp3,320,44100,high-compressed,ready,0.775,,,,,,2026-07-06T04:55:34.617978+00:00,2026-07-06T06:17:57.438274+00:00,k-pop-solo(0.85/llm); pop(0.85/llm),confident(0.83/llm); baddie(0.83/llm),party(0.81/llm); gym(0.81/llm); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),original(0.70/heuristic),high-compressed(0.85/heuristic),lang-ko(0.80/llm),high-compressed(0.85/heuristic); k-pop-solo(0.85/llm); pop(0.85/llm); confident(0.83/llm); baddie(0.83/llm); party(0.81/llm); gym(0.81/llm); lang-ko(0.80/llm); original(0.70/heuristic); playlist-continue-good(0.62/llm); transition-safe(0.58/llm),,,,4,3,3,,,4,,,0,0,0,0,,,no,missing_bpm; embedding_missing,BPM not analyzed.
